,comment,link,date,language,toxicity
979,Εξαιρετικό !,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 έτος,english,1.0
980,Άξιοι!!!!!!!,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 έτος,english,1.0
981,Благодаря! Много хубава музика! ,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 2 εβδομάδες,english,1.0
982,Τωρα δεν θα μου κάνεις το τραπέζι που σε έριξα στα υπόγεια αυριο θα έρθω φυλακια,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 μήνα,greek,2.0
983,Τέλεια...,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 10 μήνες,english,1.0
984,"γιατι δεν ειναι ολα τα τραγουδια πρωτη εκτελεση να μην ξερουμε ποιος το ειπε πρωτος.και καλα εγω που ειμαι απο την εποχη της κασετας,να μην ξερουν οι νεωτεροι",https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 έτος,greek,1.0
985,Καλοταξηδο πολύ καλό,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 έτος,english,2.0
986,Ευχαριστούμε που ανεβάσατε τούτα τα υπέροχα τραγούδια   .. Έτσι ανεβαίνουμε και εμείς...,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 3 μήνες,greek,3.0
987,"Όταν το πουλη έχει δυνατά φτερά αετού δεν χρειάζεται βοήθεια να πετάξει και αλλού για την επιβεβαίωση άρα το έχει ς ανάγκη αυτό δεν με νοιάζει τώρα ποια πηγενε όπου θέλεις εγώ αποφάσισα μόνο με φίλους φίλες και γλέντι τηποτα αλλο όχι γιατί μεγαλοσα αλλά δεν θέλω μπλεξίματα έπαθα και έμαθα τώρα έχω ανάγκη να είμαι ειρεμη και να σου πω και κάτι άλλο τα τραγούδια δεν τα πηστευω ποια τώρα έμαθα δεν μπορώ να μην κρινιαζω θέλω να τα πω μου κάνει καλό ότι θα φύγω είναι το μόνο σίγουρο μην με φωβεριζεις δεν με νοιάζει ποια ειθελα να στα πω μόνο πάλι δικεολογια λοιπόν θα σου πω τα τελευταία αφού λες πως με αγαπάς θα περιμένω να δω πότε θα αντιδράσεις και πως αύριο κατεβενω Πειραιά με τους φίλους στο μιραμαρε για καφεδάκι δεν ξέρω πως θα εξελιχθεί αν μετά πάμε και αλλού αυτό είναι άγνωστο ότι έχω μέσα μου άσε να το ξέρω μόνη μου
Διαβάστε περισσότερα",https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 5 μήνες,greek,1.0
988,"Μάλλον πρέπει να αφήσουμε τα σχόλια δεν είναι αλληθεια τηποτα δεν μπορώ άλλο ψεμα επηρεάζωμε και κλεω φτάνει δεν το αντέχω πρέπει να είσαι γεννημένος να πεζεις θέατρο και γω δεν μπορώ να πεζω δυπλο ρολο με θέλεις σε θέλω προχωράμε  δεν θέλει ς φεύγω έτσι απλά δεν είμαι εγω για ψέματα σε αγαπω αλλά περνω ένα Γολγοθά τη θέλεις να με κάνει ς μια ηθοποιό όταν δεν το έχει ς δεν γυναισε όταν ήμουνα παιδί μου το πρωτημε η δασκάλα μου οπατερας μου δεν με άφησε τωρα δεν με αφήνει ο εαυτός μου αλλά και η επιλογή του πατέρα μου θέλει ς αλήθεια να σου πω αλλά μην με ρωτάς συνεχεια γιατί πνηγουμε στα ρηχά ονειρα ονειρα μονο γιαυτα θα σου μηλησω οπως το νερο που πηνω είναι καθαρό είναι η αλήθεια μου αγάπη μου είναι η αγάπη που με οδηγει να χωρεβω να κλεω η να γελαω είσαι το δακρι μου όταν μου λες πως με αγαπας χωρεβουν ολα μεσα μου χαρουμενα σαν τον ήλιο το φωτηνο σαν να μεγαλωσε το φεγγάρι 
Διαβάστε περισσότερα",https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 6 μήνες,greek,2.0
989,Δεν μπορώ να σου γράψω γιατί βαζω τα κλαματα και σκεπτομε δυο πουλιά απο μουρανω ήταν σαν κούκλα κια λεπτά και πανεμορφα εσπασαν ομως ήταν εθραυστα σαν εμένα για μενα είναι η άνοιξη χωρις χαρα και αγαπη εσύ έχεις κάποια να σε περιμένει εμένα δεν με περιμένει κανείς μα δεν θέλω και κανεναν αφου δεν μπορώ να έχω εσένα,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 6 μήνες,greek,1.0
990,Όαση στην ερημιά των RAPPERS και TRAPPERS με τις βρισιές για στοίχους και τα γαβγίσματα για τους ερμηνευτές τους,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 έτος,greek,2.0
991,Spesial Tragoudares.,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 έτος,english,1.0
992,Μεσα καρδια τα ιδια και τα γιδια!!!!,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 9 μήνες,greek,2.0
993,המוזיקה היןןנית  מס 1,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 έτος,english,1.0
994,Πολι.ορε.τραγούδι,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 μήνα,english,2.0
995,Ώραια μου κρατάτε συντροφιά να κοιμηθώ ευχαριστώ πολύ ,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 μήνα,english,2.0
996,Pola bravo,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 έτος,english,1.0
997,ωραια αλλα δεν ειναι ελαφρολαικα...,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 έτος,english,1.0
998,Καλεςε,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 έτος,english,1.0
999,1:09:35,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 5 μήνες,english,1.0
1000,Наверно казахская домбра произошла от греческоц бузукья,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 1 έτος,english,1.0
1001,ЗА ПРИЯТЕЛИТЕ КОИТО ОБИЧАТ ГРЪЦКА МУЗИКА!,https://www.youtube.com/watch?v=6cgeY5wk17c,πριν από 7 μήνες,english,1.0
1002,Α ρε Παντελίδη ήρθες με έναν εκπληκτικό τρόπο στην ζωή μας και έφυγες άδικα τόσο ξαφνικά θα σε θυμόμαστε πάντα και αυτά τα τραγούδια  πρέπει να τα γνωρίζουν και οι επόμενες γενιές γιατί αξίζουν παρά πολύ,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,2.0
1003,"2023 ΚΑΛΗ ΧΡΟΝΙΑ ΣΕ ΟΛΟΥΣ ΣΑΣ. ΠΑΝΤΕΛΟ ΔΕΝ ΞΕΧΝΑΜΕ ΚΑΘΟΛΟΥ. ΤΑ ΔΑΚΡΥΑ ΜΑΣ ΕΧΟΥΝ ΣΤΕΡΕΨΕΙ.ΔΙΑΣΚΕΔΑΖΟΥΜΕ ΚΑΙ ΤΡΑΓΟΥΔΟΥΜΕ ΤΑ ΤΡΑΓΟΎΔΙΑ ΣΟΥ, ΜΕ ΧΑΡΑ.ΣΑΝ ΝΑ ΜΗΝ ΕΦΥΓΕΣ ΠΟΤΕ.",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 10 μήνες,greek,1.0
1004,Παντελής για πάντα!!! Εκπληκτικά τραγούδια.... μιλάνε στις καρδιές μας,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,1.0
1005,Δεν θα σε ξεχάσουμε ποτέ. Τα τραγούδια σου θα μας ακολουθούν για πάντα. Ήσουν ότι καλύτερο πέρασε από την ιστορία τού Ελληνικού τραγουδιού. Respect ,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 8 μήνες,greek,2.0
1006,"Amo mucho a este hombre, es muy triste su trágico final. Dejo en nuestros corazónes sus hermosas canciones para recordarlo con mucho amor. Que en paz descanses rey! Te amamos !!!️",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,other,1.0
1007,Rest in peace Pantelis Pandelidis. You music will live on forever️️🇬🇷🇬🇷🇷🇸🇷🇸.,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,english,1.0
1008,"I believe this voice and these songs will never be forgotten what a loss for Greece . RIP legend ,greetings from Palestine ️🇵🇸🇬🇷️",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη (τροποποιήθηκε),english,1.0
1009,"Светлая память!
Помним и любим твои песни.",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,english,1.0
1010,RIP Legend. You will be always remembered; you will be always loved.,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 3 έτη,english,1.0
1011,2023 δώσε υπέροχος για πάντα στης καρδιές μας Παντελή αθάνατος !!!,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 10 μήνες,greek,3.0
1012,"Σε ακόμα μια δύσκολη στιγμή, και ενώ όλα τα παιδιά της ηλικίας μου ακούνε rap και trap εγώ εκεί... Παντέλος για τις δύσκολες στιγμές... Μου φτιάχνει την διάθεση εκεί που τα πάντα μου φαίνονται άσκοπα... Α ρε παντελοοο καψούρα Δεν ξεχνιέται ποτέ... ",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,2.0
1013,"Rest in peace Pantelis Pantelidis , I can't believe we lost you  You have given me many hours of happiness with your voice and songs

  I'll miss you very much",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 3 έτη,english,1.0
1014,Чудесна музика  благодаря ,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 εβδομάδες,english,1.0
1015,"Beautiful music! Very good to listen to when travelling by motorhome even in Northern Europe, it gives you a ""taste"" of Greece",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,english,1.0
1016,Ο Θεός να σε αναπαύει Παντελή...τα τραγούδια σου μιλάνε στην ψυχή μας...,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,1.0
1017,"Great voice, making a lot better the life of all that have had the honour to hear it. Farewell to you Pantelis",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 3 έτη (τροποποιήθηκε),english,1.0
1018,A beautiful songs beautiful voice rest in peace legend  🇦🇲 🇬🇷,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,english,1.0
1019,Όσα χρόνια και να περάσουν πάντα θα είσαι στης καρδιές μας και θα ακούγεσαι!!!!!,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,2.0
1020,"Piękna płyta. Zakupiłam, będąc w Atenach i... mogę słuchać bez końca. Szkoda, że człowieka, który miał tyle przed sobą, nie ma już wśród nas. Nie wiem, czy bardziej jako pedagog, czy jako miłośnik greckiej muzyki, zachwyciła mnie Jego muzyka.",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 5 έτη,english,1.0
1021,Για πάντα στις καρδιές μας και στο μυαλό μας!!! Θα ζεις για πάντα μέσα απ τα τραγούδια σου!! Τυχεροι που σε ζήσαμε απ την αρχή μέχρι το τέλος.,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,1.0
1022,"Α,ΡΕ ΠΑΝΤΕΛΟΣ ΜΟΥ...ΛΕΙΠΕΙΣ...Σ' ΑΓΑΠΑΜΕ...️ ΛΕΙΠΕΙΣ ΑΓΑΠΗ ΜΟΥ...ΠΟΥ ΤΑ ΑΚΟΥΓΑΜΕ ΜΑΖΙ ΑΓΚΑΛΙΑ...Α...️️",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,english,2.0
1023,"Για πάντα, αυτό ακριβώς... Θα ζεις για πάντα μέσα από τα τραγούδια σου...",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,1.0
1024,"Αθανατος!Εισαι μεγαλη φωναρα! Θα εισαι παντα στις καρδιές μας, αγορι μου!Και εμείς στην Ρωσία 🇷🇺 τοσα χρονια  ακουμε τα τραγουδια σου!Πετα ψηλα , λεβεντι μου, και τραγουδα οπως ξερεις μονο εσυ!",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,1.0
1025,"Μοναδικοί στίχοι, υπέροχη μουσική, ξεχωριστά τραγούδια...ερμηνεία με συγκρατημένο πάθος και μεταδοτικότητα...
Δεν θα σε ξεχάσουμε ποτέ όμορφη ψυχή!!!",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 8 μήνες,greek,1.0
1026,Αχ βρε Παντελή....έφυγες κ γεμίσαμε άχρηστους....χαμογέλα απο κει ψηλά γιατί σε αγαπάμε κ δε σε ξεχνάμε ποτέ!!!,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 4 μήνες,greek,1.0
1027,Никога няма да забравя това момче САС негови песни завладя цяла България и Гърция лека ти пръст дано ДАси на по-добро място Панделис обичам те,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 8 μήνες,english,1.0
1028,Παντελής 2023.Παντελη όσα χρόνια και να περάσουν εμείς θα σε ακούμε θα σε σκεφτόμαστε δεν θα σε ξεχάσουμε ποτέ.Εκπληκτικα κομμάτια.Παντελη όταν σε ακούμε τραγουδάμε τα τραγούδια σου και σε μερικά κλαίμε γιατί δεν σε έχουμε κοντά μας.Μας λείπεις Αρχηγέ.Μας λείπεις.Χρηστος Μακρής από Κερατέα Αττικής.,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 9 μήνες,greek,2.0
1029,"Παντελή  από εκεί που είσαι ψηλά...βάλε το χεράκι σου να μας προστατέψεις από αυτά  που περνάει η Έλληνες και η πατρίδα σου..
Μας λείπεις!!",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,2.0
1030,Είναι η μόνη playlist που ακούω συχνά χρόνια τώρα χωρίς να βαρεθώ ούτε ένα στίχο ούτε μια λέξη! Κ ούτε πρόκειται ποτέ.... Μεγάλο κρίμα! Να αναπαύεται η ψυχούλα σου!!! Θα σε ακούσουμε ξανά όταν συναντηθούμε εκεί ψηλά!,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,2.0
1031,"Τραγουδούσε πάντα με πόνο, με αίσθημα, με βαθειά εσωτερικότητα...
Δε σε ξεχνάμε Παντελή...",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,english,1.0
1032,2023 πρωί στη δουλειά με τραγούδια Παντελίδη..Δεν σε ξεχνάμε μεγάλε..,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 7 μήνες,greek,1.0
1033,Beautiful music..I love Greece ️🇬🇷 🇬🇷🇬🇷From Azerbaijan 🇦🇿🇦🇿🇦🇿,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,english,1.0
1034,Ο καλυτερος τραγουδιστης που εχει περασει απο την ιστορία του ελληνικού τραγουδιού. Θα εισαι παντα στις καρδιές μας δεν θα σε ξεχάσουμε ποτέ ,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 5 μήνες,greek,3.0
1035,Παντελη μου......2022...για παντα στις καρδιές μας!!!,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος (τροποποιήθηκε),greek,1.0
1036,Μοναδική ταλεντάρα και φωνάρα - Παντελής Παντελίδης Για Πάντα...,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,3.0
1037,Αα ρε ψυχαρα σε φάγανε κάτι ηξερες που τα έλεγες όλα αυτά με τους θανάτους τα ήξερες όλα από την αρχή ,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,2.0
1038,Dumnezeu să îl odihneasca in pace  Regret enorm de pierderea marelui Artist Pandeli Pandelis!,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,other,1.0
1039,Παντελή ποτέ δεν θα σε ξεχάσουμε ποτέ.Ενας μοναδικός εξαιρετικός καλλιτέχνης ο βασιλιάς της μουσικής.Χρηστος Μακρής από Κερατέα Αττικής.,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 9 μήνες,greek,2.0
1040,"Soy de Ecuador, mi nombre es Sara siempre he estado enamorada de Gracia es un país muy hermoso.Aunque nunca he viajado por mi situación económica ,pero lo conozco por videos, y más que nada su música romántica,no entiendo el idioma pero su interpretación me acelera el corazón y me hace sentir enamorada de cada uno de sus interpretaciónes. Gracias por su belleza de música.",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 3 έτη,other,1.0
1041,"Εκπληκτικό cd εκπληκτικός ο Παντελής που είναι στην καρδιά μας ένας για πάντα παντελος.Σε λίγες μέρες κλείνε 7χρονια από την απουσία του που χάσαμε έναν τόσο εξαιρετικό καλλιτέχνη και άνθρωπο.Φωναρααααα.Παντελη είσαι στο μυαλό μας στην καρδιά και στην ψυχή μας.Δεν θα σε ξεχάσουμε ποτέ μας λείπεις πολύ και είχες να μας δώσεις και άλλα αλλά δεν πρόλαβες δυστυχώς δεν μπόρεσα να σε δω από κοντά αλλά έχω έρθει και εκεί που έφυγες και στο μνήμα σου μας λείπεις Παντελή.Αρχοντα μας λείπεις.Την μόνη που είδα στο σημείο που έφυγες και μίλησα ήτανε η θεία σου.Δυστυχως δεν σε είδα από κοντά Άγγελε.Χρηστος Μακρής από Κερατέα Αττικής.
Διαβάστε περισσότερα",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 9 μήνες,greek,2.0
1042,Πάντα εδώ θα είμαστε για εσένα Παντελίδη σε αγαπάμε όλη μας έφυγες άσκοπα και άδικα θα σε αγαπάμε και πιστεύω όπως και όλη είσαι χαρούμενος ότι ο μικρός σου αδελφός είναι τραγουδιστής σαν εσένα ️,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,2.0
1043,"Το καλύτερο άλμπουμ του καλλιτέχνη με Α κεφαλαίο που δυστυχώς σαν σήμερα έφυγε από κοντά μας και δεν θα υπάρξει ποτέ τέτοιος άνθρωπος σαν τον Παντελή.Στον Παντελή βλέπαμε τον αδελφό μας.Ενας αξιοπρεπής καλλιτέχνης με σεβασμό με χαμόγελο με απλότητα και χαμόγελο.Δεν θα υπάρξει ποτέ ξανά ένας τέτοιος καλλιτέχνης σαν τον Παντελή.Παντελη μας λείπεις αδερφέ μας λείπεις πολύ.Αθανατος Αγγελούδι.Χρηστος Μακρής από Κερατέα Αττικής.
Διαβάστε περισσότερα",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 9 μήνες,greek,2.0
1044,Yaptıgın müzüklerden dolayı teşşekürler pandelo mekanin cennet olsun ışıklar içinde uyu ,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος (τροποποιήθηκε),english,1.0
1045,Красив глас.  Отишъл си прекомерено рано.Бъди благословен Пантелис. Пей на Господ Исус Христос хубавите си песни. Всички те обичаме момче и няма да те забравим.Сега си на по-хубаво място.,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 4 έτη,english,1.0
1046,Δεν τον ξεπέρασες ΠΟΤΕ ! Ενας ήταν είναι και θα είναι ! ΘΑ Σ ΑΓΑΠΩ ΓΙΑ ΜΙΑ ΖΩΗ κι άλλη μια !!!!!,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,3.0
1047,"Ο Θεος μας τον εστειλε για να μας κανει με τα κοματια του να εκφραζουμε το πονο και την καψουρα στην καρδια μας οταν τα ακουμε απλα αληθινα αγγιγμα ψυχης...ανατριχιαζω και ξερω οτι παντα παντελο θα εισαι κομματι μας και ολης της ελλαδαρας μας σαγαπαμε και σε φερνουμε συνεχεια κοντα μας μεσο απο τα τραγουδια σου οπ ς απλα εμφανιστικες και μας εκανες να σε αφησουμε να αγγιξεις τις καρδιες μας ετδι απλα εφυγες αλλα οχι η αθανατη φωνη σου αυτη παντα θα ειναι μαζι μας εως οτου ερθει η ωρα να σε ξανασυναντισουμε ρε αστερι αυτο μονο ο κυριος το ξερει κ εννωητε τον υπακουμε με ταπινωτητα ευλαβια κ συνεση εμεις ειμαστε του θεου πλασματα οπως ολα τα ζωντανα πλασματα κ οποτε ειναι η ωρα που γνωριζει η μοιρα του καθε ανθρωπου που ο συνγραφεας της ειναι μονο ενας κ τρανος! Ο ΘΕΟΣ ΠΑΤΕΡΑΣ ΤΟΥ ΚΟΣΜΟΥ ΜΑΣ!ΑΠΛΑ ΚΑΤΙ ΑΚΟΜΑ Η ΜΟΙΡΑ ΕΙΝΑΙ ΧΑΡΑΓΜΕΝΗ ΑΛΛΑ ΜΗΝ ΤΗΝ ΠΡΟΚΑΛΟΥΜΕ ΑΠΕΡΙΣΚΕΠΤΑ ΠΡΕΠΕΙ ΝΑ ΣΕΒΟΜΑΣΤΕ ΤΗΝ ΑΞΙΑ ΤΗΣ ΖΩΗΣ ΜΑΣ Κ ΤΩΝ ΑΛΛΩΝ ΓΤ ΑΜΑ ΑΥΤΟ ΔΕΝ ΕΙΝΑΙ ΤΟ ΠΟΛΥΤΙΜΟΤΕΡΟ ΑΓΑΘΟ ΣΤΟ ΣΥΜΠΑΝ ΤΟΤΕ ΤΙ ΕΙΝΑΙ?;;;;ΕΥΧΑΡΙΣΤΩ ΑΓΑΠΗ ΥΓΕΙΑ ΕΡΩΤΑΣ Κ ΠΙΣΤΗ ΑΥΤΑ ΕΙΝΑΙ ΤΑ ΑΠΕΤΟΥΜΕΝΑ ΓΙΑ ΝΑ ΕΧΟΥΜΕ ΤΟ ΚΑΛΟ ΠΝΕΥΜΑ ΜΕΣΑ ΜΑΣ!!!ΑΣ ΑΠΟΛΑΥΣΟΥΜΕ ΤΟΝ ΠΑΝΤΕΛΟ ΟΠΟΥ ΜΑΣ ΝΙΩΘΕΙ Κ ΕΣΤΩ Κ ΑΣ ΕΙΝΑΙ ΑΥΤΑΠΑΤΗ ΑΥΤΟ ΘΑ ΕΧΕΙ ΝΑ ΛΕΕΙ ΑΣ ΠΟΥΜΕ ΟΤΙ ΜΑΣ ΣΥΜΠΑΡΑΣΤΕΚΕΤΕ ΣΤΙΣ ΠΡΩΣΟΠΙΚΕΣ ΜΑΣ ΣΤΙΓΜΕΣ! ΝΑ ΣΑΣΤΕ ΚΑΛΑ ΟΛΕΣ Κ ΟΛΟΙ!
Διαβάστε περισσότερα",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 3 έτη,greek,1.0
1048,"Uwielbiam, mogę sluchać bez końca.",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 5 έτη,english,1.0
1049,"Οι άγγελοι ζήλεψαν την θεική φωνή του και τα όμορφα νιάτα του και τον πήραν κοντά τους. Σε εμάς, αφήσανε τα τραγούδια του ως κληρονομιά. 2020 προς 2021 και ακόμα ακούμε τα τραγούδια σου Αθάνατε Παντελίδη!!!",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 3 έτη,greek,1.0
1050,"43:48 Στα σχοινιά σου, ένα τραγούδι που με έχει αγγίξει όσο λίγα ️",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,english,2.0
1051,Angelic Voice . Never Forgotten .,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,english,1.0
1052,Ήρθες με ένα μαγικό τρόπο στις ζωές μας και έφυγες απότομα με τον ίδιο τρόπο . . . . Αλλά δεν ξεχνιέσαι σαν να μην πέρασε μια μέρα ζεις ανάμεσα μας με μαγικό τρόπο. . . . .,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,3.0
1053,"Θυμάμαι έναν εξαιρετικό καλλιτέχνη που μας έκανε περήφανους με τα τραγούδια του αλλά ήταν της καρδιάς μας το γραμμένο να φύγει από κοντά μας αλλά αυτό δεν γίνεται με τίποτα να φύγει από κοντά μας είχαμε κάποτε μια αγάπη γι'αυτό τον καλλιτέχνη όπως έχουμε και τώρα αλοστε αλλά όνειρο ζουμε δεν το πιστεύουμε ότι δεν είναι κοντά μας βλέπουμε ένα κακό όνειρο που δεν ταιριάζει αυτό που βλέπουμε στην πραγματικότητα αλλά είναι αλήθεια και μόλις χώρισε την γη και πάει στον ουρανό αλλά συνοδεύεται από τους Αγγέλους να πάει στον παράδεισο και να φύγει από εκεί που έγινε λιώμα στο το αυτοκίνητο του και να μας πει ότι εκεί ψηλά που πάει θα είναι ευτυχισμένος στον παράδεισο και ονειρευόμαστε ότι είμαστε στα ψεύτικα φεγγάρια μαζί του αλλά παραμυθιάζομαι το όνειρο ότι είμαστε με τον Παντελή και όλα τα ρούχα του να είναι απλωμένα στα σχοινιά του όπου σκούπισε τα πόδια του και πέρασε στα σπίτια μας και μας το είχε πει ότι θα ερχόταν για λίγο και μετά θα έφευγε αλλά εμείς και ας έφυγε τον θα τον αγαπάμε πάρα πολύ και ο ίδιος είπε ότι και αυτός μας αγαπάει και πίνει από εκεί ψηλά για εμάς τους φαν του και για εμάς που τον αγαπάμε.Ολα αυτά που λέω τα είπα με τα τραγούδια του άρχοντα και έφτιαξα έναν στοιχο για τον εξαιρετικό καλλιτέχνη και για το καλύτερο παιδί που δυστυχώς δεν είναι κοντά μας και όσα χρόνια και να περάσουν θα τον θυμόμαστε πάντα.Παντελη να περνάς καλά στον παράδεισο μαζί με τους Αγγέλους και τον Χριστό και την Παναγία να σε προσέχουν.Παντελη δεν θα σε ξεχάσουμε ποτέ.Μας λείπεις Άρχοντα.Χρηστος Μακρής από Κερατέα Αττικής.
Διαβάστε περισσότερα",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 9 μήνες,greek,2.0
1054,"god bless pantelis we miss you, your music will live on forever",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,english,1.0
1055,Παντελή ακούς ? Έτσι κι αλλιώς η ζωή μικρή είναι μην ανησυχείς . Θα έχουμε μια αιωνιότητα να τα πίνουμε και να μας τραγουδάς . Πάντα μαζί θα ήμαστε . !!!!!,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,2.0
1056,"2022 η παρέα μου εσύ, δεν αλλάζει ! Που είσαι λαμπρό μου αστέρι; Εύχομαι να σαι καλά εκεί πάνω και να τραγουδάς στους αγγέλους!",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,2.0
1057,"Ακριβώς όλοι εδώ ,να των θυμόμαστε για πάντα.είσαι αθάνατος. Καρδιά μας είναι πάντα μαζί σου",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη (τροποποιήθηκε),greek,2.0
1058,Γεια σου ρε παντελο με τα τραγούδια σου εκπληκτικά κομμάτια που θα μείνουν για πάντα.Παντελης για πάντα για πανταααααααα.θεοςςςςςςς.Μας λείπεις παντελο πολύ.Εισαι ένας Άγγελος.Χρηστος Μακρής από Κερατέα Αττικής.,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 9 μήνες,greek,1.0
1059,"You are the best male singer of Ellada, forever! Rest with the angels, Pantelo mou! Hope you get our hugs,our love and warm thoughts for you!...",https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,english,1.0
1060,Παντελίδης πάντα στις καρδιές μας️️,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,english,3.0
1061,Δεν σε ξεπεράσαμε ποτέ είσαι σπουδαίος και θα είσαι για πάντα ο άγγελος μας ️,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,greek,3.0
1062,Είσαι η πρώτη επιλογή μου στις δύσκολες στιγμές... μπορεί να είσαι εκεί ψηλά αλλά σε νιώθουμε κοντά μας ... 2022 και ακόμα εδώ..α ρε Παντελο,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 1 έτος,greek,2.0
1063,Ζεις ακόμα στις καρδιές μας Παντέλο!,https://www.youtube.com/watch?v=PcPFA09XMcw,πριν από 2 έτη,english,3.0
